m,n,p,lambda,R
3451,16,0.6,0.037227827882957455,0.001324292581286865
3501,16,0.6,0.037227827882957455,0.0013434796659186653
3551,16,0.6,0.037227827882957455,0.0013626667505504655
3601,16,0.6,0.037227827882957455,0.0013818538351822664
3651,16,0.6,0.037227827882957455,0.0014010409198140666
3701,16,0.6,0.037227827882957455,0.001420228004445867
3751,16,0.6,0.037227827882957455,0.0014394150890776672
3801,16,0.6,0.037227827882957455,0.0014586021737094678
3851,16,0.6,0.037227827882957455,0.0014777892583412683
3901,16,0.6,0.037227827882957455,0.0014969763429730687
3951,16,0.6,0.037227827882957455,0.001516163427604869
4001,16,0.6,0.037227827882957455,0.0015353505122366695
4051,16,0.6,0.037227827882957455,0.0015545375968684697
4101,16,0.6,0.037227827882957455,0.0015737246815002706
4151,16,0.6,0.037227827882957455,0.0015929117661320708
4201,16,0.6,0.037227827882957455,0.0016120988507638712
4251,16,0.6,0.037227827882957455,0.0016312859353956716
4301,16,0.6,0.037227827882957455,0.001650473020027472
4351,16,0.6,0.037227827882957455,0.0016696601046592725
4401,16,0.6,0.037227827882957455,0.001688847189291073
4451,16,0.6,0.037227827882957455,0.0017080342739228733
4501,16,0.6,0.037227827882957455,0.0017272213585546737
4551,16,0.6,0.037227827882957455,0.001746408443186474
4601,16,0.6,0.037227827882957455,0.0017655955278182748
4651,16,0.6,0.037227827882957455,0.001784782612450075
4701,16,0.6,0.037227827882957455,0.0018039696970818752
4751,16,0.6,0.037227827882957455,0.0018231567817136758
4801,16,0.6,0.037227827882957455,0.001842343866345476
4851,16,0.6,0.037227827882957455,0.0018615309509772767
4901,16,0.6,0.037227827882957455,0.001880718035609077
4951,16,0.6,0.037227827882957455,0.0018999051202408775
1,6,0.6,0.0393725328092148,0.001457398553955898
51,11,0.6,0.0393725328092148,0.0013897145179846897
101,11,0.6,0.0393725328092148,0.0027521797316951706
151,11,0.6,0.0393725328092148,0.00411464494540565
1251,16,0.6,0.0393725328092148,0.0005077172893695727
1301,16,0.6,0.0393725328092148,0.0005280097469782685
1351,16,0.6,0.0393725328092148,0.0005483022045869645
1401,16,0.6,0.0393725328092148,0.0005685946621956605
1451,16,0.6,0.0393725328092148,0.0005888871198043564
1501,16,0.6,0.0393725328092148,0.0006091795774130523
1551,16,0.6,0.0393725328092148,0.0006294720350217483
1601,16,0.6,0.0393725328092148,0.0006497644926304442
1651,16,0.6,0.0393725328092148,0.0006700569502391401
1701,16,0.6,0.0393725328092148,0.0006903494078478361
1751,16,0.6,0.0393725328092148,0.0007106418654565319
1801,16,0.6,0.0393725328092148,0.0007309343230652279
1851,16,0.6,0.0393725328092148,0.0007512267806739237
1901,16,0.6,0.0393725328092148,0.0007715192382826198
1951,16,0.6,0.0393725328092148,0.0007918116958913157
2001,16,0.6,0.0393725328092148,0.0008121041535000118
2051,16,0.6,0.0393725328092148,0.0008323966111087076
2101,16,0.6,0.0393725328092148,0.0008526890687174036
2151,16,0.6,0.0393725328092148,0.0008729815263260995
2201,16,0.6,0.0393725328092148,0.0008932739839347955
2251,16,0.6,0.0393725328092148,0.0009135664415434913
2301,16,0.6,0.0393725328092148,0.0009338588991521874
2351,16,0.6,0.0393725328092148,0.0009541513567608834
2401,16,0.6,0.0393725328092148,0.0009744438143695793
2451,16,0.6,0.0393725328092148,0.0009947362719782752
2501,16,0.6,0.0393725328092148,0.0010150287295869712
2551,16,0.6,0.0393725328092148,0.001035321187195667
2601,16,0.6,0.0393725328092148,0.001055613644804363
2651,16,0.6,0.0393725328092148,0.0010759061024130589
2701,16,0.6,0.0393725328092148,0.0010961985600217551
2751,16,0.6,0.0393725328092148,0.001116491017630451
2801,16,0.6,0.0393725328092148,0.0011367834752391468
2851,16,0.6,0.0393725328092148,0.0011570759328478426
2901,16,0.6,0.0393725328092148,0.0011773683904565389
2951,16,0.6,0.0393725328092148,0.0011976608480652347
3001,16,0.6,0.0393725328092148,0.0012179533056739307
3051,16,0.6,0.0393725328092148,0.0012382457632826264
3101,16,0.6,0.0393725328092148,0.0012585382208913226
3151,16,0.6,0.0393725328092148,0.0012788306785000184
3201,16,0.6,0.0393725328092148,0.0012991231361087145
3251,16,0.6,0.0393725328092148,0.00131941559371741
3301,16,0.6,0.0393725328092148,0.0013397080513261061
3351,16,0.6,0.0393725328092148,0.0013600005089348024
3401,16,0.6,0.0393725328092148,0.0013802929665434982
3451,16,0.6,0.0393725328092148,0.0014005854241521943
3501,16,0.6,0.0393725328092148,0.0014208778817608899
3551,16,0.6,0.0393725328092148,0.0014411703393695861
3601,16,0.6,0.0393725328092148,0.001461462796978282
3651,16,0.6,0.0393725328092148,0.001481755254586978
3701,16,0.6,0.0393725328092148,0.0015020477121956738
3751,16,0.6,0.0393725328092148,0.0015223401698043698
3801,16,0.6,0.0393725328092148,0.0015426326274130659
3851,16,0.6,0.0393725328092148,0.0015629250850217617
3901,16,0.6,0.0393725328092148,0.0015832175426304575
3951,16,0.6,0.0393725328092148,0.0016035100002391534
4001,16,0.6,0.0393725328092148,0.0016238024578478496
4051,16,0.6,0.0393725328092148,0.0016440949154565457
4101,16,0.6,0.0393725328092148,0.0016643873730652413
4151,16,0.6,0.0393725328092148,0.0016846798306739373
4201,16,0.6,0.0393725328092148,0.0017049722882826334
4251,16,0.6,0.0393725328092148,0.0017252647458913294
4301,16,0.6,0.0393725328092148,0.001745557203500025
4351,16,0.6,0.0393725328092148,0.001765849661108721
4401,16,0.6,0.0393725328092148,0.001786142118717417
4451,16,0.6,0.0393725328092148,0.0018064345763261131
4501,16,0.6,0.0393725328092148,0.0018267270339348092
4551,16,0.6,0.0393725328092148,0.0018470194915435048
4601,16,0.6,0.0393725328092148,0.001867311949152201
4651,16,0.6,0.0393725328092148,0.0018876044067608969
4701,16,0.6,0.0393725328092148,0.001907896864369593
4751,16,0.6,0.0393725328092148,0.0019281893219782885
4801,16,0.6,0.0393725328092148,0.0019484817795869845
4851,16,0.6,0.0393725328092148,0.0019687742371956806
4901,16,0.6,0.0393725328092148,0.0019890666948043766
4951,16,0.6,0.0393725328092148,0.0020093591524130727
1,6,0.6,0.04164079474866059,0.0015413596668098772
51,11,0.6,0.04164079474866059,0.0014697763357781888
101,11,0.6,0.04164079474866059,0.0029107335277175897
151,11,0.6,0.04164079474866059,0.00435169071965699
1201,16,0.6,0.04164079474866059,0.0005155055041316723
1251,16,0.6,0.04164079474866059,0.0005369670155443148
1301,16,0.6,0.04164079474866059,0.0005584285269569572
1351,16,0.6,0.04164079474866059,0.0005798900383695996
1401,16,0.6,0.04164079474866059,0.0006013515497822422
1451,16,0.6,0.04164079474866059,0.0006228130611948847
1501,16,0.6,0.04164079474866059,0.0006442745726075271
1551,16,0.6,0.04164079474866059,0.0006657360840201695
1601,16,0.6,0.04164079474866059,0.000687197595432812
1651,16,0.6,0.04164079474866059,0.0007086591068454544
1701,16,0.6,0.04164079474866059,0.0007301206182580969
1751,16,0.6,0.04164079474866059,0.0007515821296707394
1801,16,0.6,0.04164079474866059,0.000773043641083382
1851,16,0.6,0.04164079474866059,0.0007945051524960243
1901,16,0.6,0.04164079474866059,0.0008159666639086669
1951,16,0.6,0.04164079474866059,0.0008374281753213093
2001,16,0.6,0.04164079474866059,0.0008588896867339517
2051,16,0.6,0.04164079474866059,0.0008803511981465942
2101,16,0.6,0.04164079474866059,0.0009018127095592368
2151,16,0.6,0.04164079474866059,0.0009232742209718791
2201,16,0.6,0.04164079474866059,0.0009447357323845217
2251,16,0.6,0.04164079474866059,0.0009661972437971642
2301,16,0.6,0.04164079474866059,0.0009876587552098066
2351,16,0.6,0.04164079474866059,0.001009120266622449
2401,16,0.6,0.04164079474866059,0.0010305817780350917
2451,16,0.6,0.04164079474866059,0.0010520432894477341
2501,16,0.6,0.04164079474866059,0.0010735048008603766
2551,16,0.6,0.04164079474866059,0.001094966312273019
2601,16,0.6,0.04164079474866059,0.0011164278236856613
2651,16,0.6,0.04164079474866059,0.001137889335098304
2701,16,0.6,0.04164079474866059,0.0011593508465109464
2751,16,0.6,0.04164079474866059,0.0011808123579235888
2801,16,0.6,0.04164079474866059,0.0012022738693362315
2851,16,0.6,0.04164079474866059,0.001223735380748874
2901,16,0.6,0.04164079474866059,0.0012451968921615164
2951,16,0.6,0.04164079474866059,0.0012666584035741588
3001,16,0.6,0.04164079474866059,0.0012881199149868013
3051,16,0.6,0.04164079474866059,0.0013095814263994437
3101,16,0.6,0.04164079474866059,0.0013310429378120864
3151,16,0.6,0.04164079474866059,0.0013525044492247286
3201,16,0.6,0.04164079474866059,0.001373965960637371
3251,16,0.6,0.04164079474866059,0.0013954274720500135
3301,16,0.6,0.04164079474866059,0.001416888983462656
3351,16,0.6,0.04164079474866059,0.0014383504948752984
3401,16,0.6,0.04164079474866059,0.001459812006287941
3451,16,0.6,0.04164079474866059,0.0014812735177005835
3501,16,0.6,0.04164079474866059,0.001502735029113226
3551,16,0.6,0.04164079474866059,0.0015241965405258687
3601,16,0.6,0.04164079474866059,0.0015456580519385109
3651,16,0.6,0.04164079474866059,0.0015671195633511533
3701,16,0.6,0.04164079474866059,0.001588581074763796
3751,16,0.6,0.04164079474866059,0.0016100425861764382
3801,16,0.6,0.04164079474866059,0.0016315040975890807
3851,16,0.6,0.04164079474866059,0.0016529656090017233
3901,16,0.6,0.04164079474866059,0.0016744271204143658
3951,16,0.6,0.04164079474866059,0.001695888631827008
4001,16,0.6,0.04164079474866059,0.0017173501432396507
4051,16,0.6,0.04164079474866059,0.0017388116546522931
4101,16,0.6,0.04164079474866059,0.0017602731660649356
4151,16,0.6,0.04164079474866059,0.0017817346774775783
4201,16,0.6,0.04164079474866059,0.0018031961888902207
4251,16,0.6,0.04164079474866059,0.0018246577003028632
4301,16,0.6,0.04164079474866059,0.0018461192117155056
4351,16,0.6,0.04164079474866059,0.001867580723128148
4401,16,0.6,0.04164079474866059,0.0018890422345407907
4451,16,0.6,0.04164079474866059,0.001910503745953433
4501,16,0.6,0.04164079474866059,0.0019319652573660754
4551,16,0.6,0.04164079474866059,0.001953426768778718
4601,16,0.6,0.04164079474866059,0.0019748882801913603
4651,16,0.6,0.04164079474866059,0.001996349791604003
4701,16,0.6,0.04164079474866059,0.0020178113030166456
4751,16,0.6,0.04164079474866059,0.0020392728144292883
4801,16,0.6,0.04164079474866059,0.00206073432584193
4851,16,0.6,0.04164079474866059,0.0020821958372545728
4901,16,0.6,0.04164079474866059,0.0021036573486672154
4951,16,0.6,0.04164079474866059,0.0021251188600798577
1,6,0.6,0.04403973185322391,0.001630157801391747
51,11,0.6,0.04403973185322391,0.0015544505358886663
101,11,0.6,0.04403973185322391,0.0030784216495050067
151,11,0.6,0.04403973185322391,0.004602392763121346
1151,16,0.6,0.04403973185322391,0.0005225059966883083
1201,16,0.6,0.04403973185322391,0.0005452039114010932
1251,16,0.6,0.04403973185322391,0.0005679018261138781
1301,16,0.6,0.04403973185322391,0.000590599740826663
1351,16,0.6,0.04403973185322391,0.0006132976555394479
1401,16,0.6,0.04403973185322391,0.0006359955702522328
1451,16,0.6,0.04403973185322391,0.0006586934849650178
1501,16,0.6,0.04403973185322391,0.0006813913996778027
1551,16,0.6,0.04403973185322391,0.0007040893143905874
1601,16,0.6,0.04403973185322391,0.0007267872291033723
1651,16,0.6,0.04403973185322391,0.0007494851438161573
1701,16,0.6,0.04403973185322391,0.0007721830585289422
1751,16,0.6,0.04403973185322391,0.0007948809732417271
1801,16,0.6,0.04403973185322391,0.0008175788879545119
1851,16,0.6,0.04403973185322391,0.0008402768026672968
1901,16,0.6,0.04403973185322391,0.0008629747173800817
1951,16,0.6,0.04403973185322391,0.0008856726320928667
2001,16,0.6,0.04403973185322391,0.0009083705468056515
2051,16,0.6,0.04403973185322391,0.0009310684615184364
2101,16,0.6,0.04403973185322391,0.0009537663762312213
2151,16,0.6,0.04403973185322391,0.0009764642909440062
2201,16,0.6,0.04403973185322391,0.000999162205656791
2251,16,0.6,0.04403973185322391,0.001021860120369576
2301,16,0.6,0.04403973185322391,0.0010445580350823607
2351,16,0.6,0.04403973185322391,0.0010672559497951458
2401,16,0.6,0.04403973185322391,0.0010899538645079306
2451,16,0.6,0.04403973185322391,0.0011126517792207156
2501,16,0.6,0.04403973185322391,0.0011353496939335006
2551,16,0.6,0.04403973185322391,0.0011580476086462854
2601,16,0.6,0.04403973185322391,0.0011807455233590702
2651,16,0.6,0.04403973185322391,0.001203443438071855
2701,16,0.6,0.04403973185322391,0.00122614135278464
2751,16,0.6,0.04403973185322391,0.001248839267497425
2801,16,0.6,0.04403973185322391,0.00127153718221021
2851,16,0.6,0.04403973185322391,0.001294235096922995
2901,16,0.6,0.04403973185322391,0.0013169330116357797
2951,16,0.6,0.04403973185322391,0.0013396309263485648
3001,16,0.6,0.04403973185322391,0.0013623288410613496
3051,16,0.6,0.04403973185322391,0.0013850267557741344
3101,16,0.6,0.04403973185322391,0.0014077246704869192
3151,16,0.6,0.04403973185322391,0.0014304225851997042
3201,16,0.6,0.04403973185322391,0.001453120499912489
3251,16,0.6,0.04403973185322391,0.001475818414625274
3301,16,0.6,0.04403973185322391,0.0014985163293380589
3351,16,0.6,0.04403973185322391,0.0015212142440508439
3401,16,0.6,0.04403973185322391,0.0015439121587636287
3451,16,0.6,0.04403973185322391,0.0015666100734764137
3501,16,0.6,0.04403973185322391,0.0015893079881891985
3551,16,0.6,0.04403973185322391,0.0016120059029019833
3601,16,0.6,0.04403973185322391,0.0016347038176147681
3651,16,0.6,0.04403973185322391,0.0016574017323275532
3701,16,0.6,0.04403973185322391,0.001680099647040338
3751,16,0.6,0.04403973185322391,0.001702797561753123
3801,16,0.6,0.04403973185322391,0.0017254954764659078
3851,16,0.6,0.04403973185322391,0.0017481933911786928
3901,16,0.6,0.04403973185322391,0.0017708913058914776
3951,16,0.6,0.04403973185322391,0.0017935892206042627
4001,16,0.6,0.04403973185322391,0.0018162871353170473
4051,16,0.6,0.04403973185322391,0.0018389850500298323
4101,16,0.6,0.04403973185322391,0.001861682964742617
4151,16,0.6,0.04403973185322391,0.0018843808794554021
4201,16,0.6,0.04403973185322391,0.001907078794168187
4251,16,0.6,0.04403973185322391,0.001929776708880972
4301,16,0.6,0.04403973185322391,0.0019524746235937568
4351,16,0.6,0.04403973185322391,0.0019751725383065416
4401,16,0.6,0.04403973185322391,0.0019978704530193266
4451,16,0.6,0.04403973185322391,0.0020205683677321116
4501,16,0.6,0.04403973185322391,0.0020432662824448966
4551,16,0.6,0.04403973185322391,0.0020659641971576812
4601,16,0.6,0.04403973185322391,0.0020886621118704663
4651,16,0.6,0.04403973185322391,0.0021113600265832513
4701,16,0.6,0.04403973185322391,0.002134057941296036
4751,16,0.6,0.04403973185322391,0.0021567558560088205
4801,16,0.6,0.04403973185322391,0.0021794537707216055
4851,16,0.6,0.04403973185322391,0.00220215168543439
4901,16,0.6,0.04403973185322391,0.0022248496001471755
4951,16,0.6,0.04403973185322391,0.00224754751485996
1,6,0.6,0.04657687235343289,0.0017240716197916169
51,11,0.6,0.04657687235343289,0.0016440028388708652
101,11,0.6,0.04657687235343289,0.0032557703279599494
151,11,0.6,0.04657687235343289,0.004867537817049033
1051,16,0.6,0.04657687235343289,0.0005045966091070743
1101,16,0.6,0.04657687235343289,0.0005286021566383338
1151,16,0.6,0.04657687235343289,0.0005526077041695932
1201,16,0.6,0.04657687235343289,0.0005766132517008527
1251,16,0.6,0.04657687235343289,0.0006006187992321122
1301,16,0.6,0.04657687235343289,0.0006246243467633717
1351,16,0.6,0.04657687235343289,0.000648629894294631
1401,16,0.6,0.04657687235343289,0.0006726354418258905
1451,16,0.6,0.04657687235343289,0.00069664098935715
1501,16,0.6,0.04657687235343289,0.0007206465368884095
1551,16,0.6,0.04657687235343289,0.0007446520844196689
1601,16,0.6,0.04657687235343289,0.0007686576319509284
1651,16,0.6,0.04657687235343289,0.0007926631794821878
1701,16,0.6,0.04657687235343289,0.0008166687270134473
1751,16,0.6,0.04657687235343289,0.0008406742745447068
1801,16,0.6,0.04657687235343289,0.0008646798220759664
1851,16,0.6,0.04657687235343289,0.0008886853696072259
1901,16,0.6,0.04657687235343289,0.0009126909171384853
1951,16,0.6,0.04657687235343289,0.0009366964646697447
2001,16,0.6,0.04657687235343289,0.0009607020122010042
2051,16,0.6,0.04657687235343289,0.0009847075597322636
2101,16,0.6,0.04657687235343289,0.0010087131072635232
2151,16,0.6,0.04657687235343289,0.0010327186547947826
2201,16,0.6,0.04657687235343289,0.001056724202326042
2251,16,0.6,0.04657687235343289,0.0010807297498573016
2301,16,0.6,0.04657687235343289,0.0011047352973885612
2351,16,0.6,0.04657687235343289,0.0011287408449198208
2401,16,0.6,0.04657687235343289,0.0011527463924510802
2451,16,0.6,0.04657687235343289,0.0011767519399823398
2501,16,0.6,0.04657687235343289,0.0012007574875135991
2551,16,0.6,0.04657687235343289,0.0012247630350448587
2601,16,0.6,0.04657687235343289,0.0012487685825761177
2651,16,0.6,0.04657687235343289,0.0012727741301073773
2701,16,0.6,0.04657687235343289,0.0012967796776386367
2751,16,0.6,0.04657687235343289,0.0013207852251698963
2801,16,0.6,0.04657687235343289,0.0013447907727011557
2851,16,0.6,0.04657687235343289,0.0013687963202324153
2901,16,0.6,0.04657687235343289,0.0013928018677636747
2951,16,0.6,0.04657687235343289,0.0014168074152949343
3001,16,0.6,0.04657687235343289,0.0014408129628261936
3051,16,0.6,0.04657687235343289,0.0014648185103574535
3101,16,0.6,0.04657687235343289,0.0014888240578887126
3151,16,0.6,0.04657687235343289,0.001512829605419972
3201,16,0.6,0.04657687235343289,0.0015368351529512316
3251,16,0.6,0.04657687235343289,0.001560840700482491
3301,16,0.6,0.04657687235343289,0.0015848462480137506
3351,16,0.6,0.04657687235343289,0.00160885179554501
3401,16,0.6,0.04657687235343289,0.0016328573430762696
3451,16,0.6,0.04657687235343289,0.001656862890607529
3501,16,0.6,0.04657687235343289,0.0016808684381387886
3551,16,0.6,0.04657687235343289,0.001704873985670048
3601,16,0.6,0.04657687235343289,0.0017288795332013075
3651,16,0.6,0.04657687235343289,0.0017528850807325667
3701,16,0.6,0.04657687235343289,0.0017768906282638263
3751,16,0.6,0.04657687235343289,0.0018008961757950857
3801,16,0.6,0.04657687235343289,0.0018249017233263453
3851,16,0.6,0.04657687235343289,0.0018489072708576047
